Created,User Name,Page Name,state,state_code,gov_party,state_pop_2010,total_daily_posts,daily_positive_eng,daily_negative_eng,daily_total_interactions,daily_comments,daily_shares,total_confirmed,total_deaths
2020-07-15,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,7,194,5,285,20,66,327,6
2020-07-15,nvhealthandhumanservices,Nevada Department of Health and Human Services,Nevada,NV,democratic,3034392,2,13,0,77,7,57,849,6
2020-07-15,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,2,120,1,258,100,37,702,19
2020-07-15,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,3,2395,64,4460,1122,879,1316,6
2020-07-15,oklahomahealth,Oklahoma State Department of Health,Oklahoma,OK,republican,3943079,4,55,3,240,15,167,1074,4
2020-07-15,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,3,507,79,1743,748,409,276,3
2020-07-15,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,12,9983,2346,28624,12687,3608,1003,26
2020-07-15,scdhec,SC DHEC,South Carolina,SC,republican,5084127,4,152,75,719,216,276,1856,5
2020-07-15,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,4,204,15,418,83,116,80,2
2020-07-15,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,6,928,104,2713,1080,601,685,10
2020-07-15,texasdshs,Texas Department of State Health Services,Texas,TX,republican,28701845,2,1208,182,2763,626,747,11372,173
2020-07-15,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,7,896,204,3506,885,1521,2273,16
2020-07-15,utahdepofhealth,Utah Department of Health,Utah,UT,republican,3161105,1,48,1,92,7,36,413,7
2020-07-15,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,2,53,3,89,15,18,1084,15
2020-07-15,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,5,1547,91,3010,1025,347,1262,3
2020-07-15,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,2,12,0,22,3,7,35,0
2020-07-15,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,7,121,51,556,98,286,150,1
2020-07-16,alabamapublichealth,Alabama Public Health,Alabama,AL,republican,4887871,5,566,28,1720,406,720,1934,19
2020-07-16,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,11,497,52,924,122,253,78,0
2020-07-16,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,3,289,6,654,191,168,817,6
2020-07-16,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,5,703,180,2562,1447,232,3259,58
2020-07-16,capublichealth,California Department of Public Health,California,CA,democratic,39557045,2,258,63,658,128,209,9805,114
2020-07-16,cdphe,Colorado Department of Public Health and Environment,Colorado,CO,democratic,5695564,4,1873,119,3236,865,379,571,1
2020-07-16,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,3,701,2,782,15,64,114,9
2020-07-16,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,5,2,0,6,0,4,50,3
2020-07-16,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,3,6,0,12,1,5,64,0
2020-07-16,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,5,1348,311,3361,971,731,900,4
2020-07-16,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,7,251,15,638,259,113,13965,156
2020-07-16,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,4,73,0,112,2,37,71,1
2020-07-16,healthvermont,Vermont Department of Health,Vermont,VT,republican,626299,3,50,0,91,3,38,7,0
2020-07-16,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,1,30,14,117,50,23,826,2
2020-07-16,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,3,810,426,3745,847,1662,1230,18
2020-07-16,idahohealthandwelfare,Idaho Department of Health and Welfare,Idaho,ID,republican,1754208,2,86,53,349,90,120,685,4
2020-07-16,idph.illinois,Illinois Department of Public Health (IDPH),Illinois,IL,democratic,12741080,3,669,157,1937,649,462,1257,25
2020-07-16,iowadepartmentofpublichealth,Iowa Department of Public Health,Iowa,IA,republican,3156145,1,56,4,132,13,59,814,4
2020-07-16,kypublichealth,Kentucky Department for Public Health,Kentucky,KY,democratic,4468402,1,0,0,1,1,0,406,5
2020-07-16,ladepthealth,Louisiana Department of Health,Louisiana,LA,democratic,4659978,5,254,39,531,103,135,2280,24
2020-07-16,mdhealthdept,Maryland Department of Health,Maryland,MD,republican,6042718,2,215,0,431,31,185,648,6
2020-07-16,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,2,94,0,302,10,198,926,18
2020-07-16,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,4,1047,10,2481,606,818,605,8
2020-07-16,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,7,362,48,920,304,206,1966,18
2020-07-16,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,2,1352,100,3211,911,848,103,1
2020-07-16,nedhhs,Nebraska Department of Health and Human Services,Nebraska,NE,republican,1929268,2,22,0,45,2,21,155,8
2020-07-16,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,2,15,2,34,3,14,26,1
2020-07-16,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,4,94,30,181,15,42,297,5
2020-07-16,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,4,694,7,1344,479,164,890,9
2020-07-16,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,2,472,6,1006,167,361,1290,28
2020-07-16,oklahomahealth,Oklahoma State Department of Health,Oklahoma,OK,republican,3943079,3,77,5,185,28,75,626,6
2020-07-16,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,3,296,136,1243,573,238,428,2
2020-07-16,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,12,3183,463,8194,3600,948,806,27
2020-07-16,scdhec,SC DHEC,South Carolina,SC,republican,5084127,7,375,132,1291,390,394,1838,72
2020-07-16,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,6,181,11,351,81,78,42,4
2020-07-16,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,4,452,83,1215,430,250,710,10
2020-07-16,texasdshs,Texas Department of State Health Services,Texas,TX,republican,28701845,1,463,6,1277,370,438,13947,180
2020-07-16,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,6,1176,182,3676,625,1693,2479,13
2020-07-16,utahdepofhealth,Utah Department of Health,Utah,UT,republican,3161105,2,62,1,119,40,16,954,1
2020-07-16,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,1,42,0,102,28,32,904,15
2020-07-16,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,8,396,49,1096,543,108,753,6
2020-07-16,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,4,15,23,87,9,40,41,2
2020-07-16,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,7,84,50,322,95,93,100,1
2020-07-17,alabamapublichealth,Alabama Public Health,Alabama,AL,republican,4887871,8,2142,463,5658,1289,1764,2024,35
2020-07-17,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,7,860,18,1270,54,338,52,0
2020-07-17,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,3,108,1,324,167,48,648,12
2020-07-17,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,2,51,0,129,51,27,3910,91
2020-07-17,capublichealth,California Department of Public Health,California,CA,democratic,39557045,3,354,56,772,182,180,8977,114
2020-07-17,cdphe,Colorado Department of Public Health and Environment,Colorado,CO,democratic,5695564,4,1275,77,2396,723,321,618,6
2020-07-17,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,13,118,2,172,13,39,143,7
2020-07-17,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,4,1,0,1,0,0,39,3
2020-07-17,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,4,35,3,77,23,16,223,0
2020-07-17,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,5,699,407,2551,768,677,880,6
2020-07-17,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,6,269,1,481,50,161,11466,128
2020-07-17,hawaiidoh,Hawaii State Department of Health,Hawaii,HI,democratic,1420491,2,37,0,47,4,6,23,1
2020-07-17,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,9,627,2,768,20,119,82,2
2020-07-17,healthvermont,Vermont Department of Health,Vermont,VT,republican,626299,3,206,3,403,67,127,9,0
2020-07-17,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,1,23,15,84,29,17,890,4
2020-07-17,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,1,231,233,1711,508,739,1032,24
2020-07-17,idahohealthandwelfare,Idaho Department of Health and Welfare,Idaho,ID,republican,1754208,3,127,52,326,87,60,619,4
2020-07-17,idph.illinois,Illinois Department of Public Health (IDPH),Illinois,IL,democratic,12741080,2,575,128,1269,317,249,1427,13
2020-07-17,iowadepartmentofpublichealth,Iowa Department of Public Health,Iowa,IA,republican,3156145,1,40,1,72,9,22,553,4
2020-07-17,kypublichealth,Kentucky Department for Public Health,Kentucky,KY,democratic,4468402,2,10,1,20,4,5,522,8
2020-07-17,ladepthealth,Louisiana Department of Health,Louisiana,LA,democratic,4659978,2,40,41,178,46,51,2179,24
2020-07-17,mdhealthdept,Maryland Department of Health,Maryland,MD,republican,6042718,1,40,0,93,4,49,707,12
2020-07-17,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,2,129,3,273,79,62,754,7
2020-07-17,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,3,291,17,824,419,97,666,7
2020-07-17,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,10,584,70,1543,402,487,2367,16
2020-07-17,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,3,596,159,2148,817,576,124,1
2020-07-17,nedhhs,Nebraska Department of Health and Human Services,Nebraska,NE,republican,1929268,3,20,0,40,0,20,227,2
2020-07-17,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,4,47,0,73,4,22,26,0
2020-07-17,njdeptofhealth,New Jersey Department of Health,New Jersey,NJ,democratic,8908520,3,191,21,802,132,458,97,19
2020-07-17,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,12,208,15,306,14,69,318,3
2020-07-17,nvhealthandhumanservices,Nevada Department of Health and Human Services,Nevada,NV,democratic,3034392,1,42,1,67,17,7,1380,11
2020-07-17,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,4,267,46,734,292,129,827,27
2020-07-17,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,2,135,17,275,96,27,1679,9
2020-07-17,oklahomahealth,Oklahoma State Department of Health,Oklahoma,OK,republican,3943079,3,69,9,147,13,56,700,7
2020-07-17,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,2,209,131,896,345,211,293,5
2020-07-17,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,9,1403,183,3920,1521,813,1004,20
2020-07-17,scdhec,SC DHEC,South Carolina,SC,republican,5084127,7,506,58,1582,286,732,1977,26
2020-07-17,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,6,89,18,312,109,96,95,1
2020-07-17,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,4,802,165,2251,693,591,733,8
2020-07-17,texasdshs,Texas Department of State Health Services,Texas,TX,republican,28701845,2,4639,580,11382,3094,3069,11751,161
2020-07-17,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,6,768,153,2758,598,1239,2279,19
2020-07-17,utahdepofhealth,Utah Department of Health,Utah,UT,republican,3161105,2,68,0,113,4,41,727,1
2020-07-17,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,2,180,0,299,9,110,1002,6
2020-07-17,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,5,752,290,2823,732,1049,970,6
2020-07-17,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,1,11,0,17,5,1,43,0
2020-07-17,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,11,146,43,403,97,117,126,1
2020-07-18,alabamapublichealth,Alabama Public Health,Alabama,AL,republican,4887871,2,786,10,2712,545,1371,2029,21
2020-07-18,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,3,708,31,1205,117,349,77,1
2020-07-18,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,2,353,15,999,296,335,771,4
2020-07-18,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,3,282,6,565,105,172,2742,147
2020-07-18,capublichealth,California Department of Public Health,California,CA,democratic,39557045,2,236,87,639,148,168,7375,99
2020-07-18,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,2,25,0,40,3,12,0,0
2020-07-18,dchealth.dc.gov,DC Health,District of Columbia,DC,democratic,702455,1,1,0,1,0,0,79,1
2020-07-18,depublichealth,Delaware Division of Public Health - DPH,Delaware,DE,democratic,967171,2,11,2,20,3,4,92,2
2020-07-18,dhswi,Wisconsin Department of Health Services,Wisconsin,WI,democratic,5813568,5,1860,278,4378,1258,982,978,4
2020-07-18,fldepartmentofhealth,Florida Department of Health (DOH),Florida,FL,republican,21299325,7,319,18,692,212,143,10328,90
2020-07-18,hawaiidoh,Hawaii State Department of Health,Hawaii,HI,democratic,1420491,1,6,0,10,0,4,20,1
2020-07-18,healthri,Rhode Island Department of Health,Rhode Island,RI,democratic,1057315,5,71,0,171,7,93,0,1
2020-07-18,healthvermont,Vermont Department of Health,Vermont,VT,republican,626299,2,30,0,61,3,28,4,0
2020-07-18,healthylivingmo,Missouri Department of Health and Senior Services,Missouri,MO,republican,6126452,1,22,16,103,37,28,934,11
2020-07-18,healthyms,Mississippi State Department of Health,Mississippi,MS,republican,2986530,2,477,389,2919,768,1285,1017,14
2020-07-18,idahohealthandwelfare,Idaho Department of Health and Welfare,Idaho,ID,republican,1754208,1,22,43,145,56,24,550,1
2020-07-18,idph.illinois,Illinois Department of Public Health (IDPH),Illinois,IL,democratic,12741080,1,122,93,504,221,68,1276,18
2020-07-18,kypublichealth,Kentucky Department for Public Health,Kentucky,KY,democratic,4468402,1,0,0,6,6,0,579,9
2020-07-18,ladepthealth,Louisiana Department of Health,Louisiana,LA,democratic,4659978,3,104,3,206,53,46,0,0
2020-07-18,mdhealthdept,Maryland Department of Health,Maryland,MD,republican,6042718,1,127,0,178,6,45,835,9
2020-07-18,michiganhhs,Michigan Department of Health and Human Services,Michigan,MI,democratic,9995915,3,230,1,449,71,147,745,9
2020-07-18,mnhealth,Minnesota Department of Health,Minnesota,MN,democratic,5611179,1,27,2,85,52,4,457,5
2020-07-18,ncdhhs,NC Department of Health and Human Services,North Carolina,NC,democratic,10383620,3,207,4,466,114,141,1796,25
2020-07-18,ndhealth,North Dakota Department of Health,North Dakota,ND,republican,760077,3,490,107,1663,611,455,115,0
2020-07-18,nhdepartmentofhealthandhumanservices,NH Department of Health and Human Services,New Hampshire,NH,republican,1356458,1,17,2,41,12,10,23,1
2020-07-18,nmdoh,New Mexico Department of Health,New Mexico,NM,democratic,2095428,4,38,0,58,0,20,280,4
2020-07-18,nysdoh,NYSDOH - New York State Health Department,New York,NY,democratic,19542209,3,602,4,976,255,115,829,13
2020-07-18,ohdeptofhealth,Ohio Department of Health,Ohio,OH,republican,11689442,2,116,4,202,11,71,1541,20
2020-07-18,oklahomahealth,Oklahoma State Department of Health,Oklahoma,OK,republican,3943079,3,134,11,335,51,139,917,6
2020-07-18,oregonhealthauthority,Oregon Health Authority,Oregon,OR,democratic,4190713,3,180,84,715,275,176,347,3
2020-07-18,pennsylvaniadepartmentofhealth,Pennsylvania Department of Health,Pennsylvania,PA,democratic,12807060,3,586,57,1455,704,108,701,11
2020-07-18,scdhec,SC DHEC,South Carolina,SC,republican,5084127,4,269,98,1127,363,397,1552,39
2020-07-18,sdhealthdepartment,South Dakota Department of Health,South Dakota,SD,republican,882235,2,14,0,46,26,6,73,0
2020-07-18,statehealthin,Indiana Department of Health,Indiana,IN,republican,6691878,3,240,115,1159,487,317,841,17
2020-07-18,tndeptofhealth,Tennessee Department of Health,Tennessee,TN,republican,6770010,4,1147,210,3267,616,1294,2517,23
2020-07-18,vdhgov,Virginia Department of Health,Virginia,VA,democratic,8517685,1,201,0,310,18,91,940,12
2020-07-18,wadepthealth,Washington State Department of Health,Washington,WA,democratic,7535591,3,107,1,130,4,18,934,7
2020-07-18,wdhphep,Wyoming Department of Health - PHEP,Wyoming,WY,republican,577737,1,8,1,10,1,0,39,0
2020-07-18,wv.dhhr,WV Department of Health & Human Resources,West Virginia,WV,republican,1805832,7,130,33,378,95,120,111,0
2020-07-19,alaska.dhss,Alaska Health and Social Services,Alaska,AK,republican,737438,2,188,0,226,9,29,116,0
2020-07-19,arhealthdept,Arkansas Department of Health,Arkansas,AR,republican,3013825,1,132,2,320,122,64,695,0
2020-07-19,azdhs,Arizona Department of Health Services,Arizona,AZ,republican,7171646,1,53,0,65,8,4,2359,31
2020-07-19,capublichealth,California Department of Public Health,California,CA,democratic,39557045,2,148,61,346,44,93,5939,13
2020-07-19,ctpublichealth,Connecticut Department of Public Health,Connecticut,CT,democratic,3572665,1,17,0,42,3,22,0,0
